code,name,pre_close,price,PI,change,time
2463,沪电股份,4.76,4.83,2.824683033,1.47,11:11
2372,伟星新材,16.72,17.18,3.307692308,2.75,11:11
600197,伊力特,21.09,21.48,2.794478528,1.85,11:11
2038,双鹭药业,32.2,32.77,2.808988764,1.77,11:11
880,潍柴重机,7.64,7.78,2.96996663,1.83,11:11
48,*ST康达,21.55,22.62,4.414483821,4.97,11:11
300596,利安隆,27.15,28.16,3.482758621,3.72,11:11
300595,欧普康视,35.23,35.91,2.922437673,1.93,11:11
2032,苏 泊 尔,49.8,50.66,3.315789474,1.73,11:11
603895,天永智能,29.5,30.42,3.222591362,3.12,11:11
826,启迪桑德,14.91,15.08,3.478701826,1.14,11:11
600771,广誉远,40.18,41.67,3.214285714,3.71,11:11
503,国新健康,22.49,22.76,3.100775194,1.2,11:11
603329,上海雅仕,22.23,22.6,3.553571429,1.66,11:11
300584,海辰药业,31.8,32.94,3.470031546,3.58,11:11
300134,大富科技,10.54,10.99,3.29617431,4.27,11:11
300604,长川科技,37.59,39.33,3.374384236,4.63,11:11
2372,伟星新材,16.72,17.17,3.176954733,2.69,11:12
600197,伊力特,21.09,21.55,3.401268116,2.18,11:12
600258,首旅酒店,20.09,20.42,3.408769448,1.64,11:12
48,*ST康达,21.55,22.6,4.504219409,4.87,11:12
300596,利安隆,27.15,28.15,3.563867325,3.68,11:12
300595,欧普康视,35.23,35.91,2.954545455,1.93,11:12
2007,华兰生物,32.25,32.6,3.044871795,1.09,11:12
2777,久远银海,27.47,27.75,3.109756098,1.02,11:12
300567,精测电子,75.39,77.9,3.0625,3.33,11:12
2507,涪陵榨菜,26.26,26.68,3.309659091,1.6,11:12
2439,启明星辰,17.16,17.45,3.11627907,1.69,11:12
603895,天永智能,29.5,30.42,3.533697632,3.12,11:12
603022,新通联,9.33,9.45,2.988696809,1.29,11:12
600771,广誉远,40.18,41.61,3.160535117,3.56,11:12
2883,中设股份,22.62,22.88,2.966101695,1.15,11:12
300629,新劲刚,18.76,19.21,3.094262295,2.4,11:12
300604,长川科技,37.59,39.21,3.524590164,4.31,11:12
300384,三联虹普,34.91,36,3.960084034,3.12,11:12
600197,伊力特,21.09,21.55,3.253757737,2.18,11:13
603079,圣达生物,24.23,24.6,3.235294118,1.53,11:13
600097,开创国际,10.13,10.53,3.326612903,3.95,11:13
600141,兴发集团,13.19,13.4,4.234608985,1.59,11:13
603659,璞泰来,48.4,49.95,2.996031746,3.2,11:13
603288,海天味业,67.89,68.7,3.532338308,1.19,11:13
600511,国药股份,24.73,25,3.492647059,1.09,11:13
603896,寿仙谷,37.71,38.47,3.445945946,2.02,11:13
697,炼石有色,16.17,17.11,3.176156584,5.81,11:13
600741,华域汽车,20.97,21.24,2.980572597,1.29,11:13
2439,启明星辰,17.16,17.46,2.923976608,1.75,11:13
603895,天永智能,29.5,30.33,3.653483992,2.81,11:13
826,启迪桑德,14.91,15.07,4.21457029,1.07,11:13
603301,振德医疗,40.46,42.33,3.011363636,4.62,11:13
600771,广誉远,40.18,41.48,3.292682927,3.24,11:13
300584,海辰药业,31.8,32.94,3.378378378,3.58,11:13
601869,长飞光纤,46.26,46.91,3.08988764,1.41,11:13
300384,三联虹普,34.91,36,3.522222222,3.12,11:13
2372,伟星新材,16.72,17.13,2.917023097,2.45,11:15
600197,伊力特,21.09,21.49,2.97029703,1.9,11:15
600097,开创国际,10.13,10.53,3.751425314,3.95,11:15
600141,兴发集团,13.19,13.43,3.51443955,1.82,11:15
600258,首旅酒店,20.09,20.41,3.591836735,1.59,11:15
603288,海天味业,67.89,68.98,3.622222222,1.61,11:15
603896,寿仙谷,37.71,38.46,3.333333333,1.99,11:15
300596,利安隆,27.15,28.1,3.889312977,3.5,11:15
2007,华兰生物,32.25,32.69,3.169014085,1.36,11:15
697,炼石有色,16.17,17.13,3.827420325,5.94,11:15
2780,三夫户外,14.12,14.3,3.057065217,1.27,11:15
600859,王府井,16.73,16.99,3.457738749,1.55,11:15
603963,大理药业,19.57,20.47,2.824909747,4.6,11:15
826,启迪桑德,14.91,15.06,4.028457495,1.01,11:15
600771,广誉远,40.18,41.44,3.468531469,3.14,11:15
300618,寒锐钴业,123.69,125.01,2.987012987,1.07,11:15
300629,新劲刚,18.76,19.21,2.937743191,2.4,11:15
300584,海辰药业,31.8,32.86,3.442622951,3.33,11:15
37,深南电A,5.97,6.04,2.742486339,1.17,11:16
2372,伟星新材,16.72,17.13,2.943201377,2.45,11:16
600197,伊力特,21.09,21.4,2.913287586,1.47,11:16
600097,开创国际,10.13,10.53,2.8288908,3.95,11:16
600141,兴发集团,13.19,13.41,3.483745754,1.67,11:16
600258,首旅酒店,20.09,20.41,3.384321224,1.59,11:16
603896,寿仙谷,37.71,38.48,3.192567568,2.04,11:16
600004,白云机场,13.54,13.82,2.721036585,2.07,11:16
697,炼石有色,16.17,17.13,4.109390126,5.94,11:16
300373,扬杰科技,28.26,28.58,3.894582723,1.13,11:16
300357,我武生物,37.61,39.08,3.183183183,3.91,11:16
300700,岱勒新材,40.07,40.56,3.345588235,1.22,11:16
826,启迪桑德,14.91,15.06,4.052353156,1.01,11:16
300731,科创新源,32.65,35.02,3.938953488,7.26,11:16
600771,广誉远,40.18,41.38,3.570402299,2.99,11:16
300584,海辰药业,31.8,32.86,2.994791667,3.33,11:16
603605,珀莱雅,40.12,41.2,3.099173554,2.69,11:16
2898,赛隆药业,21.46,21.76,2.971014493,1.4,11:16
2876,三利谱,50.2,50.91,2.974413646,1.41,11:17
600197,伊力特,21.09,21.38,3.710691824,1.38,11:17
600258,首旅酒店,20.09,20.42,3.498023715,1.64,11:17
603288,海天味业,67.89,69,3.358974359,1.63,11:17
603569,长久物流,13.89,14.16,2.793764988,1.94,11:17
603896,寿仙谷,37.71,38.48,2.771587744,2.04,11:17
2746,仙坛股份,14.87,15.89,3.09602649,6.86,11:17
697,炼石有色,16.17,17.14,3.98241206,6,11:17
600859,王府井,16.73,16.99,3.425,1.55,11:17
300647,超频三,18.41,19.36,3.228524455,5.16,11:17
300700,岱勒新材,40.07,40.56,2.852664577,1.22,11:17
826,启迪桑德,14.91,15.06,3.955662393,1.01,11:17
603022,新通联,9.33,9.43,3.270862801,1.07,11:17
600771,广誉远,40.18,41.4,3.291390728,3.04,11:17
300629,新劲刚,18.76,19.2,2.765567766,2.35,11:17
603986,兆易创新,106.79,108.3,3.848314607,1.41,11:17
300730,科创信息,20.06,20.49,2.979274611,2.14,11:17
860,顺鑫农业,39.34,41.46,3.303167421,5.39,11:17
300164,通源石油,8.55,8.68,3.011543685,1.52,11:18
37,深南电A,5.97,6.04,2.782397782,1.17,11:18
2372,伟星新材,16.72,17.11,2.850961538,2.33,11:18
600197,伊力特,21.09,21.4,3.207094919,1.47,11:18
622,恒立实业,3.6,3.67,2.91408326,1.94,11:18
603569,长久物流,13.89,14.19,2.979539642,2.16,11:18
300693,盛弘股份,19.68,19.88,3.064102564,1.02,11:18
600855,航天长峰,10.97,11.09,2.726568552,1.09,11:18
48,*ST康达,21.55,22.63,4.627228525,5.01,11:18
600781,辅仁药业,15.52,15.78,2.752341311,1.68,11:18
603690,至纯科技,21.55,22.28,2.926045016,3.39,11:18
2044,美年健康,15.88,16.35,2.758293839,2.96,11:18
600859,王府井,16.73,16.99,3.189013035,1.55,11:18
600760,中航沈飞,34.61,34.99,2.7,1.1,11:18
300647,超频三,18.41,19.38,3.338291543,5.27,11:18
300731,科创新源,32.65,34.62,2.928571429,6.03,11:18
600771,广誉远,40.18,41.37,3.437067773,2.96,11:18
300584,海辰药业,31.8,32.83,2.933673469,3.24,11:18
2876,三利谱,50.2,50.9,3.19221968,1.39,11:19
600598,北大荒,9.66,9.94,3.0764917,2.9,11:19
2299,圣农发展,16.61,17.63,2.936170213,6.14,11:19
603569,长久物流,13.89,14.18,2.773809524,2.09,11:19
300693,盛弘股份,19.68,19.94,2.755681818,1.32,11:19
2746,仙坛股份,14.87,15.87,3.144475921,6.72,11:19
48,*ST康达,21.55,22.63,4.679897567,5.01,11:19
2916,深南电路,63.62,64.48,2.955974843,1.35,11:19
300567,精测电子,75.39,77.88,3.953488372,3.3,11:19
300583,赛托生物,39.21,39.89,2.772277228,1.73,11:19
600859,王府井,16.73,17,3.22201317,1.61,11:19
600760,中航沈飞,34.61,34.99,3.027259684,1.1,11:19
300747,锐科激光,156,161.9,4.133333333,3.78,11:19
300647,超频三,18.41,19.38,3.608058608,5.27,11:19
826,启迪桑德,14.91,15.07,3.917923536,1.07,11:19
600771,广誉远,40.18,41.43,3.349056604,3.11,11:19
603707,健友股份,23.29,23.71,2.953523238,1.8,11:19
300584,海辰药业,31.8,32.83,2.904040404,3.24,11:19
2876,三利谱,50.2,50.96,3.072687225,1.51,11:20
300146,汤臣倍健,19.9,20.2,3.538647343,1.51,11:20
600197,伊力特,21.09,21.4,3.013456091,1.47,11:20
603283,赛腾股份,22.07,22.75,3.156996587,3.08,11:20
300497,富祥股份,18.53,18.96,2.8,2.32,11:20
2746,仙坛股份,14.87,15.87,3.440860215,6.72,11:20
48,*ST康达,21.55,22.56,4.750957854,4.69,11:20
2032,苏 泊 尔,49.8,50.68,3.430232558,1.77,11:20
300567,精测电子,75.39,77.77,4.047619048,3.16,11:20
2287,奇正藏药,27.51,27.92,2.861271676,1.49,11:20
586,汇源通信,9.24,9.44,3.299445471,2.16,11:20
600760,中航沈飞,34.61,35,2.986013986,1.13,11:20
300647,超频三,18.41,19.36,3.594965675,5.16,11:20
300709,精研科技,33.95,34.67,2.821782178,2.12,11:20
826,启迪桑德,14.91,15.07,3.932594157,1.07,11:20
600771,广誉远,40.18,41.43,3.649045521,3.11,11:20
603707,健友股份,23.29,23.74,2.92042042,1.93,11:20
300688,创业黑马,45.67,47,3.243243243,2.91,11:20
2876,三利谱,50.2,50.95,3.271461717,1.49,11:21
600641,万业企业,11.68,12.83,4.454808347,9.85,11:21
600197,伊力特,21.09,21.4,3.326817826,1.47,11:21
600097,开创国际,10.13,10.52,2.795138889,3.85,11:21
603393,新天然气,36.77,37.99,3.226744186,3.32,11:21
603288,海天味业,67.89,68.9,3.090128755,1.49,11:21
300693,盛弘股份,19.68,19.94,2.803468208,1.32,11:21
48,*ST康达,21.55,22.56,4.539930556,4.69,11:21
2007,华兰生物,32.25,32.69,3.577106518,1.36,11:21
697,炼石有色,16.17,17.18,3.611111111,6.25,11:21
2287,奇正藏药,27.51,27.9,2.765363128,1.42,11:21
2044,美年健康,15.88,16.32,3.050117463,2.77,11:21
600859,王府井,16.73,16.98,3.211495536,1.49,11:21
600760,中航沈飞,34.61,34.97,3.466666667,1.04,11:21
300647,超频三,18.41,19.36,3.562358277,5.16,11:21
600771,广誉远,40.18,41.39,3.231070496,3.01,11:21
603707,健友股份,23.29,23.74,2.911010558,1.93,11:21
300134,大富科技,10.54,11.19,3.606299213,6.17,11:21
600641,万业企业,11.68,12.83,4.446506234,9.85,11:22
2422,科伦药业,28.25,29.12,2.913669065,3.08,11:22
600097,开创国际,10.13,10.53,2.844522968,3.95,11:22
603393,新天然气,36.77,37.96,3.088642659,3.24,11:22
300452,山河药辅,14.43,14.9,2.9296875,3.26,11:22
600521,华海药业,18.66,19.6,3.696172249,5.04,11:22
300693,盛弘股份,19.68,19.94,2.724719101,1.32,11:22
600201,生物股份,15.57,15.83,3.847179878,1.67,11:22
48,*ST康达,21.55,22.56,4.534545455,4.69,11:22
2007,华兰生物,32.25,32.7,2.948885976,1.4,11:22
2287,奇正藏药,27.51,27.91,2.782369146,1.45,11:22
600760,中航沈飞,34.61,34.97,3.536953243,1.04,11:22
300647,超频三,18.41,19.37,3.813106796,5.21,11:22
603895,天永智能,29.5,30.4,3.299319728,3.05,11:22
2180,纳思达,28.93,29.5,2.896341463,1.97,11:22
2737,葵花药业,19.24,20.03,2.840531561,4.11,11:22
603707,健友股份,23.29,23.72,2.987616099,1.85,11:22
603986,兆易创新,106.79,109.24,3.080808081,2.29,11:22
603706,东方环宇,45.95,48.45,3.705357143,5.44,11:23
600641,万业企业,11.68,12.82,4.505094614,9.76,11:23
600084,中葡股份,4.01,4.41,4.617657924,9.98,11:23
600097,开创国际,10.13,10.55,2.82208589,4.15,11:23
600521,华海药业,18.66,19.57,3.475815523,4.88,11:23
603288,海天味业,67.89,68.98,3.4,1.61,11:23
300293,蓝英装备,9.13,9.26,3.083140878,1.42,11:23
300397,天和防务,11.4,11.65,2.946635731,2.19,11:23
905,厦门港务,7.87,7.95,3.211320115,1.02,11:23
48,*ST康达,21.55,22.58,3.475473802,4.78,11:23
600536,中国软件,25.95,26.95,3.238658777,3.85,11:23
300558,贝达药业,45.07,46.32,2.83171521,2.77,11:23
300696,爱乐达,25.6,26.09,2.966101695,1.91,11:23
2268,卫 士 通,18.26,19.17,4.10188216,4.98,11:23
2737,葵花药业,19.24,20.02,3.01056338,4.05,11:23
860,顺鑫农业,39.34,41.32,3.498435871,5.03,11:23
2896,中大力德,35.08,36.41,3.493670886,3.79,11:23
601869,长飞光纤,46.26,46.96,4.162946429,1.51,11:23
600903,贵州燃气,20.47,20.83,2.88,1.76,11:24
2368,太极股份,32.79,33.81,3.23817292,3.11,11:24
600641,万业企业,11.68,12.82,4.56471271,9.76,11:24
300616,尚品宅配,89,90,2.695167286,1.12,11:24
600097,开创国际,10.13,10.55,2.82208589,4.15,11:24
2117,东港股份,14.28,14.54,3.011869436,1.82,11:24
600521,华海药业,18.66,19.6,3.035363458,5.04,11:24
603288,海天味业,67.89,69,2.734939759,1.63,11:24
2038,双鹭药业,32.2,32.8,3,1.86,11:24
905,厦门港务,7.87,7.95,3.189698704,1.02,11:24
2287,奇正藏药,27.51,27.92,3.322368421,1.49,11:24
300003,乐普医疗,31.96,32.48,3.651753325,1.63,11:24
300618,寒锐钴业,123.69,125.27,2.709251101,1.28,11:24
2737,葵花药业,19.24,20.02,2.831125828,4.05,11:24
603707,健友股份,23.29,23.71,3.429648241,1.8,11:24
300584,海辰药业,31.8,32.85,2.804878049,3.3,11:24
300688,创业黑马,45.67,47,3.277310924,2.91,11:24
2896,中大力德,35.08,36.23,3.502538071,3.28,11:24
600903,贵州燃气,20.47,20.83,2.88,1.76,11:25
2368,太极股份,32.79,33.81,3.23817292,3.11,11:25
600641,万业企业,11.68,12.82,3.659586348,9.76,11:25
300616,尚品宅配,89,90,2.695167286,1.12,11:25
600097,开创国际,10.13,10.55,2.82208589,4.15,11:25
2117,东港股份,14.28,14.54,3.011869436,1.82,11:25
600521,华海药业,18.66,19.6,3.035363458,5.04,11:25
603288,海天味业,67.89,69,2.734939759,1.63,11:25
2038,双鹭药业,32.2,32.8,3,1.86,11:25
905,厦门港务,7.87,7.95,3.189698704,1.02,11:25
2287,奇正藏药,27.51,27.92,3.322368421,1.49,11:25
300003,乐普医疗,31.96,32.48,3.651753325,1.63,11:25
300618,寒锐钴业,123.69,125.27,2.709251101,1.28,11:25
2737,葵花药业,19.24,20.02,2.831125828,4.05,11:25
603707,健友股份,23.29,23.71,3.429648241,1.8,11:25
300584,海辰药业,31.8,32.85,2.804878049,3.3,11:25
300688,创业黑马,45.67,47,3.277310924,2.91,11:25
2896,中大力德,35.08,36.23,3.502538071,3.28,11:25
600679,上海凤凰,13.73,14.29,3.563068921,4.08,11:26
836,鑫茂科技,4.49,4.65,3.462551007,3.56,11:26
600641,万业企业,11.68,12.85,3.827490132,10.02,11:26
600097,开创国际,10.13,10.55,2.880143113,4.15,11:26
603393,新天然气,36.77,37.96,3.083333333,3.24,11:26
603858,步长制药,38.5,40.65,2.960151803,5.58,11:26
600521,华海药业,18.66,19.63,3.468013468,5.2,11:26
300293,蓝英装备,9.13,9.24,3.233496333,1.2,11:26
48,*ST康达,21.55,22.63,3.103448276,5.01,11:26
300567,精测电子,75.39,77.79,3.111111111,3.18,11:26
603690,至纯科技,21.55,22.37,3.1640625,3.81,11:26
2287,奇正藏药,27.51,27.93,3.316151203,1.53,11:26
600859,王府井,16.73,17,3.60915493,1.61,11:26
600760,中航沈飞,34.61,35,3.479674797,1.13,11:26
300647,超频三,18.41,19.35,3.68729489,5.11,11:26
600771,广誉远,40.18,41.44,3.165680473,3.14,11:26
300037,新宙邦,22.25,23.08,2.930463576,3.73,11:26
603707,健友股份,23.29,23.71,3.077803204,1.8,11:26
600679,上海凤凰,13.73,14.29,3.140311804,4.08,11:27
600641,万业企业,11.68,12.85,4.103951082,10.02,11:27
952,广济药业,11.24,11.36,3.046820405,1.07,11:27
300497,富祥股份,18.53,18.92,3,2.1,11:27
300338,开元股份,10.2,10.31,4.500883392,1.08,11:27
300293,蓝英装备,9.13,9.25,3.160095579,1.31,11:27
2405,四维图新,18.22,18.41,3.358005454,1.04,11:27
2746,仙坛股份,14.87,15.95,3.78908849,7.26,11:27
48,*ST康达,21.55,22.61,3.476190476,4.92,11:27
603517,绝味食品,37.46,38.15,3.214285714,1.84,11:27
300567,精测电子,75.39,77.8,3.111111111,3.2,11:27
300558,贝达药业,45.07,46.41,3.633879781,2.97,11:27
600859,王府井,16.73,17.04,3.899809765,1.85,11:27
600760,中航沈飞,34.61,34.96,3.30455259,1.01,11:27
2180,纳思达,28.93,29.53,3.149606299,2.07,11:27
603022,新通联,9.33,9.47,3.449586777,1.5,11:27
600771,广誉远,40.18,41.44,3.074468085,3.14,11:27
603707,健友股份,23.29,23.71,3.052995392,1.8,11:27
600641,万业企业,11.68,12.85,4.161264182,10.02,11:28
603939,益丰药房,53.94,56.61,3.199052133,4.95,11:28
600521,华海药业,18.66,19.62,3.173076923,5.14,11:28
603288,海天味业,67.89,69,3.009950249,1.63,11:28
300338,开元股份,10.2,10.31,4.297058824,1.08,11:28
300293,蓝英装备,9.13,9.25,3.178066038,1.31,11:28
2038,双鹭药业,32.2,32.85,3.279220779,2.02,11:28
2746,仙坛股份,14.87,15.99,3.782784129,7.53,11:28
48,*ST康达,21.55,22.61,3.181818182,4.92,11:28
2508,老板电器,25.35,26.1,4.181662382,2.96,11:28
600859,王府井,16.73,17.04,3.728287841,1.85,11:28
600760,中航沈飞,34.61,34.99,3.075117371,1.1,11:28
300747,锐科激光,156,162,3.287671233,3.85,11:28
300647,超频三,18.41,19.37,4.010708822,5.21,11:28
603895,天永智能,29.5,30.39,3.21192053,3.02,11:28
603022,新通联,9.33,9.56,3.089361702,2.47,11:28
300037,新宙邦,22.25,23.11,3.072916667,3.87,11:28
603707,健友股份,23.29,23.7,3.063380282,1.76,11:28
600679,上海凤凰,13.73,14.27,3.399758454,3.93,11:29
2368,太极股份,32.79,33.8,3.429906542,3.08,11:29
836,鑫茂科技,4.49,4.64,2.937920766,3.34,11:29
681,视觉中国,26.43,27.5,3.146108664,4.05,11:29
300146,汤臣倍健,19.9,20.16,3.167400881,1.31,11:29
600521,华海药业,18.66,19.61,3.155230596,5.09,11:29
300338,开元股份,10.2,10.31,4.05984118,1.08,11:29
2746,仙坛股份,14.87,15.97,3.106657122,7.4,11:29
905,厦门港务,7.87,7.95,2.953379953,1.02,11:29
48,*ST康达,21.55,22.61,3.093023256,4.92,11:29
603690,至纯科技,21.55,22.36,3.110687023,3.76,11:29
2287,奇正藏药,27.51,27.92,2.933130699,1.49,11:29
300588,熙菱信息,10.56,10.73,3.088235294,1.61,11:29
600859,王府井,16.73,17.04,4.164934165,1.85,11:29
2268,卫 士 通,18.26,19.08,3.259871442,4.49,11:29
300357,我武生物,37.61,39.25,3.545150502,4.36,11:29
300647,超频三,18.41,19.4,4,5.38,11:29
603707,健友股份,23.29,23.7,3.231552163,1.76,11:29
600679,上海凤凰,13.73,14.27,3.103638368,3.93,11:30
681,视觉中国,26.43,27.49,3.913601369,4.01,11:30
300146,汤臣倍健,19.9,20.15,3.325559701,1.26,11:30
603939,益丰药房,53.94,56.65,3.141852286,5.02,11:30
600521,华海药业,18.66,19.6,3.085808581,5.04,11:30
300338,开元股份,10.2,10.32,4.138493476,1.18,11:30
905,厦门港务,7.87,7.95,2.99574401,1.02,11:30
1979,招商蛇口,16.84,17.38,3.159350793,3.21,11:30
300596,利安隆,27.15,28.1,3.981846882,3.5,11:30
300567,精测电子,75.39,77.82,3.134328358,3.22,11:30
603690,至纯科技,21.55,22.37,3.122605364,3.81,11:30
600859,王府井,16.73,16.97,3.798988622,1.43,11:30
600760,中航沈飞,34.61,34.96,3.138747885,1.01,11:30
300647,超频三,18.41,19.4,3.889437315,5.38,11:30
603707,健友股份,23.29,23.71,3.29015544,1.8,11:30
603032,德新交运,11.66,11.82,3.515748031,1.37,11:30
603650,彤程新材,31.81,32.32,2.978142077,1.6,11:30
300688,创业黑马,45.67,47.1,3.125,3.13,11:30
2368,太极股份,32.79,33.79,3.803545052,3.05,13:24
681,视觉中国,26.43,27.49,3.301737757,4.01,13:24
300616,尚品宅配,89,89.93,4.004376368,1.04,13:24
2728,特一药业,15.69,15.85,3.286604361,1.02,13:24
2873,新天药业,20.02,20.3,3.082191781,1.4,13:24
300122,智飞生物,39.74,40.98,3.290909091,3.12,13:24
300144,宋城演艺,25.1,25.48,3.452855246,1.51,13:24
603858,步长制药,38.5,40.6,3.308227115,5.45,13:24
603338,浙江鼎力,51.2,51.76,3.267326733,1.09,13:24
600201,生物股份,15.57,15.77,3.499103943,1.28,13:24
2575,群兴玩具,4.12,4.29,3.105092504,4.13,13:24
603737,三棵树,39.78,41.07,2.953216374,3.24,13:24
2777,久远银海,27.47,27.79,3.198324022,1.16,13:24
603229,奥翔药业,14.33,14.72,3.191681736,2.72,13:24
300015,爱尔眼科,31.53,32.28,2.978290366,2.38,13:24
600771,广誉远,40.18,41.51,3.225255973,3.31,13:24
603986,兆易创新,106.79,108,3.355263158,1.13,13:24
300584,海辰药业,31.8,32.43,3.204022989,1.98,13:24
603706,东方环宇,45.95,48.65,3.08411215,5.88,13:26
736,中交地产,10.75,10.91,2.950268817,1.49,13:26
2728,特一药业,15.69,15.85,3.26625387,1.02,13:26
300122,智飞生物,39.74,40.96,3.133470226,3.07,13:26
998,隆平高科,17.91,19.36,3.046953047,8.1,13:26
600201,生物股份,15.57,15.77,3.503813369,1.28,13:26
300672,国科微,52.58,55.23,3.35,5.04,13:26
603538,美诺华,14.48,14.67,3.335987261,1.31,13:26
603179,新泉股份,18.2,18.45,3.082191781,1.37,13:26
2777,久远银海,27.47,27.75,3.367647059,1.02,13:26
603229,奥翔药业,14.33,14.72,3.085106383,2.72,13:26
600085,同仁堂,31.35,31.92,3.081510934,1.82,13:26
2234,民和股份,12.43,13.08,3.249235474,5.23,13:26
603773,沃格光电,61.2,61.96,4,1.24,13:26
600610,*ST毅达,1.33,1.38,3.007090306,3.76,13:26
600771,广誉远,40.18,41.56,3.474264706,3.43,13:26
603986,兆易创新,106.79,107.99,3.177966102,1.12,13:26
300584,海辰药业,31.8,32.44,3.1232493,2.01,13:26
736,中交地产,10.75,10.96,2.982336957,1.95,13:27
603800,道森股份,13.44,13.64,2.80720339,1.49,13:27
2728,特一药业,15.69,15.85,3.296875,1.02,13:27
2038,双鹭药业,32.2,32.86,2.878645343,2.05,13:27
603538,美诺华,14.48,14.66,3.140822785,1.24,13:27
2862,实丰文化,18.34,18.59,2.849462366,1.36,13:27
2777,久远银海,27.47,27.76,3.46969697,1.06,13:27
603229,奥翔药业,14.33,14.73,2.645590682,2.79,13:27
300373,扬杰科技,28.26,28.62,2.718204489,1.27,13:27
600211,西藏药业,31.18,32.49,3.141025641,4.2,13:27
600859,王府井,16.73,16.93,2.813749001,1.2,13:27
300633,开立医疗,28.89,31.23,2.671641791,8.1,13:27
300747,锐科激光,156,159.76,3.092105263,2.41,13:27
600610,*ST毅达,1.33,1.39,3.663650787,4.51,13:27
710,贝瑞基因,41.3,41.8,2.596153846,1.21,13:27
600138,中青旅,15.62,15.98,2.946428571,2.3,13:27
600771,广誉远,40.18,41.42,3.378378378,3.09,13:27
300238,冠昊生物,12.16,12.33,2.825728422,1.4,13:27
600679,上海凤凰,13.73,14.06,3.388157895,2.4,13:28
2594,比亚迪,39.25,40.47,2.767123288,3.11,13:28
736,中交地产,10.75,10.91,3.10466761,1.49,13:28
2643,万润股份,7.66,8.2,4.12756493,7.05,13:28
2728,特一药业,15.69,15.85,3.293444329,1.02,13:28
600197,伊力特,21.09,21.35,4.139072848,1.23,13:28
2821,凯莱英,80.2,81.85,2.995356037,2.06,13:28
300001,特锐德,13.62,13.98,3.452188006,2.64,13:28
2038,双鹭药业,32.2,32.81,2.947686117,1.89,13:28
600201,生物股份,15.57,15.77,3.719626168,1.28,13:28
300314,戴维医疗,10.13,10.65,2.844776119,5.13,13:28
2862,实丰文化,18.34,18.58,3.210784314,1.31,13:28
603214,爱婴室,56.83,58.96,3.4375,3.75,13:28
603229,奥翔药业,14.33,14.72,2.814159292,2.72,13:28
600859,王府井,16.73,16.93,2.605694564,1.2,13:28
300647,超频三,18.41,19.57,2.714570858,6.3,13:28
600610,*ST毅达,1.33,1.38,2.869274237,3.76,13:28
300667,必创科技,28.78,30.48,3.120229008,5.91,13:28
600679,上海凤凰,13.73,14.04,3.465016659,2.26,13:29
2208,合肥城建,10.37,10.62,2.429006085,2.41,13:29
736,中交地产,10.75,10.91,2.946308725,1.49,13:29
37,深南电A,5.97,6.03,3.003314002,1.01,13:29
2643,万润股份,7.66,8.18,4.059901339,6.79,13:29
2728,特一药业,15.69,15.85,3.395922747,1.02,13:29
603868,飞科电器,53.86,54.46,2.958333333,1.11,13:29
300314,戴维医疗,10.13,10.61,2.850287908,4.74,13:29
600436,片仔癀,103.89,106.21,3.566037736,2.23,13:29
48,*ST康达,21.55,22.46,2.513812155,4.22,13:29
603229,奥翔药业,14.33,14.72,3.017077799,2.72,13:29
600156,华升股份,4.63,4.69,2.909397862,1.3,13:29
300633,开立医疗,28.89,31.19,2.354988399,7.96,13:29
300357,我武生物,37.61,39.07,2.38267148,3.88,13:29
600610,*ST毅达,1.33,1.39,3.323851665,4.51,13:29
603856,东宏股份,15.37,15.75,2.562056738,2.47,13:29
603777,来伊份,12.89,13.08,2.434607646,1.47,13:29
603839,安正时尚,12.89,13.2,2.660123967,2.4,13:29
28,国药一致,43.2,43.64,2.527472527,1.02,13:30
736,中交地产,10.75,10.96,2.970230041,1.95,13:30
2643,万润股份,7.66,8.18,4.213186813,6.79,13:30
2362,汉王科技,17.86,18.06,2.781818182,1.12,13:30
600754,锦江股份,25.66,26.27,3.201438849,2.38,13:30
300589,江龙船艇,11.38,11.64,2.511278195,2.28,13:30
300314,戴维医疗,10.13,10.57,2.576075551,4.34,13:30
48,*ST康达,21.55,22.46,3.403954802,4.22,13:30
2916,深南电路,63.62,64.43,2.899159664,1.27,13:30
600821,津劝业,4.44,4.49,2.832735216,1.13,13:30
603179,新泉股份,18.2,18.39,2.662721893,1.04,13:30
603229,奥翔药业,14.33,14.72,2.922077922,2.72,13:30
300633,开立医疗,28.89,31.17,2.563131313,7.89,13:30
2841,视源股份,56.66,57.35,3.821656051,1.22,13:30
600610,*ST毅达,1.33,1.38,3.291197701,3.76,13:30
938,紫光股份,43.8,44.65,2.485549133,1.94,13:30
2243,通产丽星,7.8,8.19,3.524691358,5,13:30
300667,必创科技,28.78,30.57,3.262910798,6.22,13:30
2208,合肥城建,10.37,10.57,2.819567355,1.93,13:31
736,中交地产,10.75,10.96,2.716584158,1.95,13:31
681,视觉中国,26.43,27.33,3.096491228,3.41,13:31
2643,万润股份,7.66,8.19,4.176487706,6.92,13:31
603868,飞科电器,53.86,54.41,2.958333333,1.02,13:31
300497,富祥股份,18.53,18.84,2.962962963,1.67,13:31
603338,浙江鼎力,51.2,51.77,2.993197279,1.11,13:31
300672,国科微,52.58,55,2.747252747,4.6,13:31
48,*ST康达,21.55,22.46,3.640483384,4.22,13:31
600821,津劝业,4.44,4.49,2.821132075,1.13,13:31
